timestamp, index, pstate, memory.used [MiB], utilization.gpu [%], power.draw [W]
2026/08/12 07:26:23.609, 5, P0, 0 MiB, 0 %, 245.10 W
2026/08/12 07:26:23.609, 6, P0, 0 MiB, 0 %, 243.04 W
2026/08/12 07:26:23.609, 7, P0, 0 MiB, 0 %, 243.93 W
2026/08/12 07:26:24.609, 0, P0, 4 MiB, 0 %, 243.38 W
2026/08/12 07:26:24.609, 1, P0, 4 MiB, 0 %, 240.47 W
2026/08/12 07:26:24.609, 2, P0, 4 MiB, 0 %, 236.84 W
2026/08/12 07:26:24.609, 3, P0, 4 MiB, 0 %, 239.46 W
2026/08/12 07:26:24.609, 4, P0, 0 MiB, 0 %, 236.26 W
2026/08/12 07:26:24.609, 5, P0, 0 MiB, 0 %, 245.17 W
2026/08/12 07:26:24.609, 6, P0, 0 MiB, 0 %, 243.05 W
2026/08/12 07:26:24.609, 7, P0, 0 MiB, 0 %, 243.96 W
2026/08/12 07:26:25.609, 0, P0, 4 MiB, 0 %, 243.47 W
2026/08/12 07:26:25.609, 1, P0, 4 MiB, 0 %, 240.50 W
2026/08/12 07:26:25.609, 2, P0, 4 MiB, 0 %, 236.80 W
2026/08/12 07:26:25.609, 3, P0, 4 MiB, 0 %, 239.51 W
2026/08/12 07:26:25.609, 4, P0, 0 MiB, 0 %, 236.17 W
2026/08/12 07:26:25.609, 5, P0, 0 MiB, 0 %, 245.13 W
2026/08/12 07:26:25.610, 6, P0, 0 MiB, 0 %, 243.07 W
2026/08/12 07:26:25.610, 7, P0, 0 MiB, 0 %, 244.00 W
2026/08/12 07:26:26.610, 0, P0, 4 MiB, 0 %, 243.43 W
2026/08/12 07:26:26.610, 1, P0, 4 MiB, 0 %, 240.50 W
2026/08/12 07:26:26.610, 2, P0, 4 MiB, 0 %, 236.83 W
2026/08/12 07:26:26.610, 3, P0, 4 MiB, 0 %, 239.43 W
2026/08/12 07:26:26.610, 4, P0, 0 MiB, 0 %, 236.28 W
2026/08/12 07:26:26.610, 5, P0, 0 MiB, 0 %, 245.15 W
2026/08/12 07:26:26.610, 6, P0, 0 MiB, 0 %, 243.07 W
2026/08/12 07:26:26.610, 7, P0, 0 MiB, 0 %, 243.96 W
2026/08/12 07:26:27.610, 0, P0, 4 MiB, 0 %, 243.43 W
2026/08/12 07:26:27.610, 1, P0, 4 MiB, 0 %, 240.50 W
2026/08/12 07:26:27.610, 2, P0, 4 MiB, 0 %, 236.79 W
2026/08/12 07:26:27.610, 3, P0, 4 MiB, 0 %, 239.45 W
2026/08/12 07:26:27.610, 4, P0, 0 MiB, 0 %, 236.23 W
2026/08/12 07:26:27.610, 5, P0, 0 MiB, 0 %, 245.11 W
2026/08/12 07:26:27.610, 6, P0, 0 MiB, 0 %, 243.09 W
2026/08/12 07:26:27.610, 7, P0, 0 MiB, 0 %, 243.96 W
2026/08/12 07:26:28.610, 0, P0, 4 MiB, 0 %, 243.46 W
2026/08/12 07:26:28.610, 1, P0, 4 MiB, 0 %, 240.51 W
2026/08/12 07:26:28.610, 2, P0, 4 MiB, 0 %, 236.82 W
2026/08/12 07:26:28.610, 3, P0, 4 MiB, 0 %, 239.54 W
2026/08/12 07:26:28.610, 4, P0, 0 MiB, 0 %, 236.21 W
2026/08/12 07:26:28.610, 5, P0, 0 MiB, 0 %, 245.10 W
2026/08/12 07:26:28.610, 6, P0, 0 MiB, 0 %, 243.03 W
2026/08/12 07:26:28.610, 7, P0, 0 MiB, 0 %, 243.90 W
2026/08/12 07:26:29.610, 0, P0, 4 MiB, 0 %, 243.41 W
2026/08/12 07:26:29.610, 1, P0, 4 MiB, 0 %, 240.50 W
2026/08/12 07:26:29.610, 2, P0, 4 MiB, 0 %, 236.76 W
2026/08/12 07:26:29.610, 3, P0, 4 MiB, 0 %, 239.43 W
2026/08/12 07:26:29.610, 4, P0, 0 MiB, 0 %, 236.24 W
2026/08/12 07:26:29.610, 5, P0, 0 MiB, 0 %, 245.09 W
2026/08/12 07:26:29.610, 6, P0, 0 MiB, 0 %, 243.10 W
2026/08/12 07:26:29.610, 7, P0, 0 MiB, 0 %, 243.84 W
2026/08/12 07:26:30.611, 0, P0, 4 MiB, 0 %, 243.45 W
2026/08/12 07:26:30.611, 1, P0, 4 MiB, 0 %, 240.51 W
2026/08/12 07:26:30.611, 2, P0, 4 MiB, 0 %, 236.80 W
2026/08/12 07:26:30.611, 3, P0, 4 MiB, 0 %, 239.49 W
2026/08/12 07:26:30.611, 4, P0, 0 MiB, 0 %, 236.15 W
2026/08/12 07:26:30.611, 5, P0, 0 MiB, 0 %, 245.13 W
2026/08/12 07:26:30.611, 6, P0, 0 MiB, 0 %, 243.06 W
2026/08/12 07:26:30.611, 7, P0, 0 MiB, 0 %, 243.84 W
2026/08/12 07:26:31.611, 0, P0, 4 MiB, 0 %, 243.46 W
2026/08/12 07:26:31.611, 1, P0, 4 MiB, 0 %, 240.50 W
2026/08/12 07:26:31.611, 2, P0, 4 MiB, 0 %, 236.82 W
2026/08/12 07:26:31.611, 3, P0, 4 MiB, 0 %, 239.41 W
2026/08/12 07:26:31.611, 4, P0, 0 MiB, 0 %, 236.21 W
2026/08/12 07:26:31.611, 5, P0, 0 MiB, 0 %, 245.13 W
2026/08/12 07:26:31.611, 6, P0, 0 MiB, 0 %, 243.11 W
2026/08/12 07:26:31.611, 7, P0, 0 MiB, 0 %, 243.85 W
2026/08/12 07:26:32.611, 0, P0, 4 MiB, 0 %, 243.59 W
2026/08/12 07:26:32.613, 1, P0, 4 MiB, 0 %, 240.69 W
2026/08/12 07:26:32.626, 2, P0, 4 MiB, 0 %, 237.02 W
2026/08/12 07:26:32.628, 3, P0, 4 MiB, 0 %, 239.63 W
2026/08/12 07:26:32.639, 4, P0, 1 MiB, 0 %, 236.32 W
2026/08/12 07:26:32.641, 5, P0, 1 MiB, 0 %, 245.20 W
2026/08/12 07:26:32.653, 6, P0, 1 MiB, 0 %, 243.15 W
2026/08/12 07:26:32.653, 7, P0, 1 MiB, 0 %, 243.99 W
2026/08/12 07:26:33.653, 0, P0, 4 MiB, 0 %, 243.44 W
2026/08/12 07:26:33.653, 1, P0, 4 MiB, 0 %, 240.54 W
2026/08/12 07:26:33.653, 2, P0, 4 MiB, 0 %, 236.88 W
2026/08/12 07:26:33.653, 3, P0, 4 MiB, 0 %, 239.54 W
2026/08/12 07:26:33.653, 4, P0, 0 MiB, 0 %, 235.74 W
2026/08/12 07:26:33.654, 5, P0, 0 MiB, 0 %, 244.65 W
2026/08/12 07:26:33.654, 6, P0, 0 MiB, 0 %, 242.56 W
2026/08/12 07:26:33.654, 7, P0, 0 MiB, 0 %, 243.39 W
2026/08/12 07:26:34.654, 0, P0, 4 MiB, 0 %, 243.48 W
2026/08/12 07:26:34.654, 1, P0, 4 MiB, 0 %, 240.47 W
2026/08/12 07:26:34.654, 2, P0, 4 MiB, 0 %, 236.85 W
2026/08/12 07:26:34.654, 3, P0, 4 MiB, 0 %, 239.48 W
2026/08/12 07:26:34.654, 4, P0, 0 MiB, 0 %, 235.71 W
2026/08/12 07:26:34.654, 5, P0, 0 MiB, 0 %, 244.51 W
2026/08/12 07:26:34.654, 6, P0, 0 MiB, 0 %, 242.38 W
2026/08/12 07:26:34.654, 7, P0, 0 MiB, 0 %, 243.28 W
2026/08/12 07:26:35.654, 0, P0, 4 MiB, 0 %, 243.44 W
2026/08/12 07:26:35.654, 1, P0, 4 MiB, 0 %, 240.50 W
2026/08/12 07:26:35.654, 2, P0, 4 MiB, 0 %, 236.78 W
2026/08/12 07:26:35.654, 3, P0, 4 MiB, 0 %, 239.51 W
2026/08/12 07:26:35.654, 4, P0, 0 MiB, 0 %, 235.66 W
2026/08/12 07:26:35.654, 5, P0, 0 MiB, 0 %, 244.56 W
2026/08/12 07:26:35.654, 6, P0, 0 MiB, 0 %, 242.40 W
2026/08/12 07:26:35.654, 7, P0, 0 MiB, 0 %, 243.35 W
2026/08/12 07:26:36.654, 0, P0, 4 MiB, 0 %, 243.38 W
2026/08/12 07:26:36.654, 1, P0, 4 MiB, 0 %, 240.47 W
2026/08/12 07:26:36.654, 2, P0, 4 MiB, 0 %, 236.82 W
2026/08/12 07:26:36.654, 3, P0, 4 MiB, 0 %, 239.55 W
2026/08/12 07:26:36.654, 4, P0, 0 MiB, 0 %, 235.65 W
2026/08/12 07:26:36.654, 5, P0, 0 MiB, 0 %, 244.58 W
2026/08/12 07:26:36.654, 6, P0, 0 MiB, 0 %, 242.43 W
2026/08/12 07:26:36.654, 7, P0, 0 MiB, 0 %, 243.29 W
2026/08/12 07:26:37.654, 0, P0, 4 MiB, 0 %, 243.32 W
2026/08/12 07:26:37.654, 1, P0, 4 MiB, 0 %, 240.49 W
2026/08/12 07:26:37.654, 2, P0, 4 MiB, 0 %, 236.83 W
2026/08/12 07:26:37.654, 3, P0, 4 MiB, 0 %, 239.49 W
2026/08/12 07:26:37.654, 4, P0, 0 MiB, 0 %, 235.67 W
2026/08/12 07:26:37.654, 5, P0, 0 MiB, 0 %, 244.57 W
2026/08/12 07:26:37.654, 6, P0, 0 MiB, 0 %, 242.42 W
2026/08/12 07:26:37.654, 7, P0, 0 MiB, 0 %, 243.27 W
2026/08/12 07:26:38.654, 0, P0, 4 MiB, 0 %, 243.39 W
2026/08/12 07:26:38.654, 1, P0, 4 MiB, 0 %, 240.49 W
2026/08/12 07:26:38.654, 2, P0, 4 MiB, 0 %, 236.85 W
2026/08/12 07:26:38.654, 3, P0, 4 MiB, 0 %, 239.53 W
2026/08/12 07:26:38.654, 4, P0, 0 MiB, 0 %, 235.54 W
2026/08/12 07:26:38.655, 5, P0, 0 MiB, 0 %, 244.62 W
2026/08/12 07:26:38.655, 6, P0, 0 MiB, 0 %, 242.46 W
2026/08/12 07:26:38.655, 7, P0, 0 MiB, 0 %, 243.26 W
2026/08/12 07:26:39.655, 0, P0, 27 MiB, 0 %, 243.42 W
2026/08/12 07:26:39.656, 1, P0, 27 MiB, 0 %, 240.42 W
2026/08/12 07:26:39.662, 2, P0, 27 MiB, 0 %, 236.79 W
2026/08/12 07:26:39.667, 3, P0, 27 MiB, 0 %, 239.43 W
2026/08/12 07:26:39.671, 4, P0, 0 MiB, 0 %, 235.65 W
2026/08/12 07:26:39.674, 5, P0, 0 MiB, 0 %, 244.53 W
2026/08/12 07:26:39.680, 6, P0, 0 MiB, 0 %, 242.55 W
2026/08/12 07:26:39.685, 7, P0, 0 MiB, 0 %, 243.29 W
2026/08/12 07:26:40.691, 0, P0, 629 MiB, 0 %, 243.55 W
2026/08/12 07:26:40.691, 1, P0, 629 MiB, 0 %, 240.46 W
2026/08/12 07:26:40.691, 2, P0, 629 MiB, 0 %, 236.92 W
2026/08/12 07:26:40.691, 3, P0, 725 MiB, 0 %, 239.54 W
2026/08/12 07:26:40.691, 4, P0, 0 MiB, 0 %, 235.64 W
2026/08/12 07:26:40.691, 5, P0, 0 MiB, 0 %, 244.58 W
2026/08/12 07:26:40.691, 6, P0, 0 MiB, 0 %, 242.40 W
2026/08/12 07:26:40.691, 7, P0, 0 MiB, 0 %, 243.31 W
2026/08/12 07:26:41.691, 0, P0, 821 MiB, 0 %, 243.48 W
2026/08/12 07:26:41.700, 1, P0, 821 MiB, 0 %, 240.41 W
2026/08/12 07:26:41.711, 2, P0, 821 MiB, 0 %, 236.84 W
2026/08/12 07:26:41.722, 3, P0, 821 MiB, 0 %, 239.25 W
2026/08/12 07:26:41.723, 4, P0, 0 MiB, 0 %, 235.74 W
2026/08/12 07:26:41.723, 5, P0, 0 MiB, 0 %, 244.63 W
2026/08/12 07:26:41.723, 6, P0, 0 MiB, 0 %, 242.41 W
2026/08/12 07:26:41.723, 7, P0, 0 MiB, 0 %, 243.35 W
2026/08/12 07:26:42.723, 0, P0, 2157 MiB, 1 %, 243.60 W
2026/08/12 07:26:42.723, 1, P0, 2189 MiB, 2 %, 240.62 W
2026/08/12 07:26:42.723, 2, P0, 2189 MiB, 1 %, 237.04 W
2026/08/12 07:26:42.723, 3, P0, 2029 MiB, 1 %, 239.40 W
2026/08/12 07:26:42.723, 4, P0, 0 MiB, 0 %, 235.65 W
2026/08/12 07:26:42.723, 5, P0, 0 MiB, 0 %, 244.57 W
2026/08/12 07:26:42.723, 6, P0, 0 MiB, 0 %, 242.43 W
2026/08/12 07:26:42.723, 7, P0, 0 MiB, 0 %, 243.36 W
2026/08/12 07:26:43.723, 0, P0, 2157 MiB, 0 %, 242.95 W
2026/08/12 07:26:43.723, 1, P0, 2189 MiB, 0 %, 240.07 W
2026/08/12 07:26:43.723, 2, P0, 2189 MiB, 0 %, 236.46 W
2026/08/12 07:26:43.723, 3, P0, 2029 MiB, 0 %, 239.10 W
2026/08/12 07:26:43.723, 4, P0, 0 MiB, 0 %, 235.68 W
2026/08/12 07:26:43.723, 5, P0, 0 MiB, 0 %, 244.53 W
2026/08/12 07:26:43.723, 6, P0, 0 MiB, 0 %, 242.38 W
2026/08/12 07:26:43.723, 7, P0, 0 MiB, 0 %, 243.30 W
2026/08/12 07:26:44.723, 0, P0, 2327 MiB, 9 %, 242.99 W
2026/08/12 07:26:44.723, 1, P0, 2359 MiB, 9 %, 240.10 W
2026/08/12 07:26:44.723, 2, P0, 2379 MiB, 12 %, 236.53 W
2026/08/12 07:26:44.723, 3, P0, 2199 MiB, 13 %, 239.18 W
2026/08/12 07:26:44.723, 4, P0, 0 MiB, 0 %, 235.64 W
2026/08/12 07:26:44.723, 5, P0, 0 MiB, 0 %, 244.55 W
2026/08/12 07:26:44.723, 6, P0, 0 MiB, 0 %, 242.37 W
2026/08/12 07:26:44.723, 7, P0, 0 MiB, 0 %, 243.29 W
2026/08/12 07:26:45.724, 0, P0, 21425 MiB, 0 %, 243.16 W
2026/08/12 07:26:45.724, 1, P0, 21457 MiB, 0 %, 240.19 W
2026/08/12 07:26:45.724, 2, P0, 21457 MiB, 0 %, 236.62 W
2026/08/12 07:26:45.724, 3, P0, 21297 MiB, 0 %, 239.28 W
2026/08/12 07:26:45.724, 4, P0, 0 MiB, 0 %, 235.65 W
2026/08/12 07:26:45.724, 5, P0, 0 MiB, 0 %, 244.63 W
2026/08/12 07:26:45.724, 6, P0, 0 MiB, 0 %, 242.42 W
2026/08/12 07:26:45.724, 7, P0, 0 MiB, 0 %, 243.27 W
2026/08/12 07:26:46.724, 0, P0, 21425 MiB, 7 %, 243.83 W
2026/08/12 07:26:46.724, 1, P0, 21457 MiB, 7 %, 240.93 W
2026/08/12 07:26:46.724, 2, P0, 21457 MiB, 6 %, 237.24 W
2026/08/12 07:26:46.724, 3, P0, 21297 MiB, 4 %, 239.87 W
2026/08/12 07:26:46.724, 4, P0, 0 MiB, 0 %, 235.60 W
2026/08/12 07:26:46.724, 5, P0, 0 MiB, 0 %, 244.62 W
2026/08/12 07:26:46.724, 6, P0, 0 MiB, 0 %, 242.45 W
2026/08/12 07:26:46.724, 7, P0, 0 MiB, 0 %, 243.28 W
2026/08/12 07:26:47.724, 0, P0, 21425 MiB, 6 %, 243.74 W
2026/08/12 07:26:47.724, 1, P0, 21457 MiB, 6 %, 240.95 W
2026/08/12 07:26:47.724, 2, P0, 21457 MiB, 6 %, 237.21 W
2026/08/12 07:26:47.724, 3, P0, 21299 MiB, 26 %, 244.11 W
2026/08/12 07:26:47.724, 4, P0, 0 MiB, 0 %, 235.66 W
2026/08/12 07:26:47.724, 5, P0, 0 MiB, 0 %, 244.55 W
2026/08/12 07:26:47.724, 6, P0, 0 MiB, 0 %, 242.40 W
2026/08/12 07:26:47.724, 7, P0, 0 MiB, 0 %, 243.27 W
2026/08/12 07:26:48.724, 0, P0, 21425 MiB, 7 %, 243.76 W
2026/08/12 07:26:48.724, 1, P0, 21457 MiB, 7 %, 240.97 W
2026/08/12 07:26:48.724, 2, P0, 21457 MiB, 7 %, 237.23 W
2026/08/12 07:26:48.724, 3, P0, 21319 MiB, 0 %, 250.64 W
2026/08/12 07:26:48.724, 4, P0, 0 MiB, 0 %, 235.65 W
2026/08/12 07:26:48.724, 5, P0, 0 MiB, 0 %, 244.56 W
2026/08/12 07:26:48.724, 6, P0, 0 MiB, 0 %, 242.38 W
2026/08/12 07:26:48.724, 7, P0, 0 MiB, 0 %, 243.28 W
2026/08/12 07:26:49.724, 0, P0, 21425 MiB, 7 %, 243.85 W
2026/08/12 07:26:49.724, 1, P0, 21457 MiB, 7 %, 240.90 W
2026/08/12 07:26:49.724, 2, P0, 21457 MiB, 7 %, 237.29 W
2026/08/12 07:26:49.725, 3, P0, 21319 MiB, 0 %, 239.19 W
2026/08/12 07:26:49.725, 4, P0, 0 MiB, 0 %, 235.74 W
2026/08/12 07:26:49.725, 5, P0, 0 MiB, 0 %, 244.50 W
2026/08/12 07:26:49.725, 6, P0, 0 MiB, 0 %, 242.37 W
2026/08/12 07:26:49.725, 7, P0, 0 MiB, 0 %, 243.28 W
2026/08/12 07:26:50.725, 0, P0, 21425 MiB, 6 %, 243.89 W
2026/08/12 07:26:50.725, 1, P0, 21457 MiB, 6 %, 240.96 W
2026/08/12 07:26:50.725, 2, P0, 21457 MiB, 6 %, 237.34 W
2026/08/12 07:26:50.725, 3, P0, 21319 MiB, 0 %, 239.11 W
2026/08/12 07:26:50.725, 4, P0, 0 MiB, 0 %, 235.64 W
2026/08/12 07:26:50.725, 5, P0, 0 MiB, 0 %, 244.58 W
2026/08/12 07:26:50.725, 6, P0, 0 MiB, 0 %, 242.39 W
2026/08/12 07:26:50.725, 7, P0, 0 MiB, 0 %, 243.23 W
2026/08/12 07:26:51.725, 0, P0, 21425 MiB, 5 %, 243.75 W
2026/08/12 07:26:51.725, 1, P0, 21457 MiB, 5 %, 240.94 W
2026/08/12 07:26:51.725, 2, P0, 21457 MiB, 6 %, 237.28 W
2026/08/12 07:26:51.725, 3, P0, 21319 MiB, 0 %, 239.06 W
2026/08/12 07:26:51.725, 4, P0, 0 MiB, 0 %, 235.60 W
2026/08/12 07:26:51.725, 5, P0, 0 MiB, 0 %, 244.58 W
2026/08/12 07:26:51.725, 6, P0, 0 MiB, 0 %, 242.42 W
2026/08/12 07:26:51.725, 7, P0, 0 MiB, 0 %, 243.29 W
2026/08/12 07:26:52.725, 0, P0, 21425 MiB, 4 %, 243.78 W
2026/08/12 07:26:52.725, 1, P0, 21457 MiB, 3 %, 240.84 W
2026/08/12 07:26:52.725, 2, P0, 21457 MiB, 4 %, 237.28 W
2026/08/12 07:26:52.725, 3, P0, 21319 MiB, 0 %, 239.16 W
2026/08/12 07:26:52.725, 4, P0, 0 MiB, 0 %, 235.66 W
2026/08/12 07:26:52.725, 5, P0, 0 MiB, 0 %, 244.58 W
2026/08/12 07:26:52.725, 6, P0, 0 MiB, 0 %, 242.44 W
2026/08/12 07:26:52.725, 7, P0, 0 MiB, 0 %, 243.29 W
2026/08/12 07:26:53.725, 0, P0, 21427 MiB, 5 %, 243.79 W
2026/08/12 07:26:53.725, 1, P0, 21459 MiB, 4 %, 240.92 W
2026/08/12 07:26:53.725, 2, P0, 21459 MiB, 5 %, 237.32 W
2026/08/12 07:26:53.725, 3, P0, 21319 MiB, 0 %, 239.13 W
2026/08/12 07:26:53.725, 4, P0, 0 MiB, 0 %, 235.67 W
2026/08/12 07:26:53.725, 5, P0, 0 MiB, 0 %, 244.61 W
2026/08/12 07:26:53.725, 6, P0, 0 MiB, 0 %, 242.43 W
2026/08/12 07:26:53.725, 7, P0, 0 MiB, 0 %, 243.24 W
2026/08/12 07:26:54.725, 0, P0, 156363 MiB, 22 %, 273.18 W
2026/08/12 07:26:54.726, 1, P0, 156395 MiB, 37 %, 269.96 W
2026/08/12 07:26:54.726, 2, P0, 156395 MiB, 21 %, 267.97 W
2026/08/12 07:26:54.726, 3, P0, 156235 MiB, 14 %, 249.47 W
2026/08/12 07:26:54.726, 4, P0, 0 MiB, 0 %, 235.66 W
2026/08/12 07:26:54.726, 5, P0, 0 MiB, 0 %, 244.61 W
2026/08/12 07:26:54.726, 6, P0, 0 MiB, 0 %, 242.51 W
2026/08/12 07:26:54.726, 7, P0, 0 MiB, 0 %, 243.21 W
2026/08/12 07:26:55.726, 0, P0, 158303 MiB, 0 %, 243.97 W
2026/08/12 07:26:55.726, 1, P0, 158367 MiB, 0 %, 240.78 W
2026/08/12 07:26:55.726, 2, P0, 158367 MiB, 0 %, 237.13 W
2026/08/12 07:26:55.726, 3, P0, 158047 MiB, 0 %, 239.44 W
2026/08/12 07:26:55.726, 4, P0, 0 MiB, 0 %, 235.71 W
2026/08/12 07:26:55.726, 5, P0, 0 MiB, 0 %, 244.57 W
2026/08/12 07:26:55.726, 6, P0, 0 MiB, 0 %, 242.41 W
2026/08/12 07:26:55.726, 7, P0, 0 MiB, 0 %, 243.26 W
2026/08/12 07:26:56.726, 0, P0, 161043 MiB, 0 %, 243.16 W
2026/08/12 07:26:56.726, 1, P0, 161107 MiB, 0 %, 240.56 W
2026/08/12 07:26:56.726, 2, P0, 161107 MiB, 0 %, 236.89 W
2026/08/12 07:26:56.726, 3, P0, 160771 MiB, 0 %, 239.41 W
2026/08/12 07:26:56.726, 4, P0, 0 MiB, 0 %, 235.67 W
2026/08/12 07:26:56.726, 5, P0, 0 MiB, 0 %, 244.52 W
2026/08/12 07:26:56.726, 6, P0, 0 MiB, 0 %, 242.46 W
2026/08/12 07:26:56.726, 7, P0, 0 MiB, 0 %, 243.26 W
2026/08/12 07:26:57.726, 0, P0, 161089 MiB, 0 %, 245.01 W
2026/08/12 07:26:57.726, 1, P0, 161153 MiB, 0 %, 242.35 W
2026/08/12 07:26:57.726, 2, P0, 161153 MiB, 40 %, 238.23 W
2026/08/12 07:26:57.726, 3, P0, 160833 MiB, 0 %, 239.13 W
2026/08/12 07:26:57.726, 4, P0, 0 MiB, 0 %, 235.63 W
2026/08/12 07:26:57.726, 5, P0, 0 MiB, 0 %, 244.53 W
2026/08/12 07:26:57.726, 6, P0, 0 MiB, 0 %, 242.42 W
2026/08/12 07:26:57.726, 7, P0, 0 MiB, 0 %, 243.29 W
2026/08/12 07:26:58.726, 0, P0, 161521 MiB, 100 %, 255.63 W
2026/08/12 07:26:58.728, 1, P0, 161585 MiB, 100 %, 252.03 W
2026/08/12 07:26:58.729, 2, P0, 161585 MiB, 59 %, 248.16 W
2026/08/12 07:26:58.729, 3, P0, 161265 MiB, 5 %, 245.61 W
2026/08/12 07:26:58.730, 4, P0, 0 MiB, 0 %, 235.67 W
2026/08/12 07:26:58.731, 5, P0, 0 MiB, 0 %, 244.45 W
2026/08/12 07:26:58.732, 6, P0, 0 MiB, 0 %, 242.47 W
2026/08/12 07:26:58.733, 7, P0, 0 MiB, 0 %, 243.30 W
2026/08/12 07:26:59.733, 0, P0, 161523 MiB, 0 %, 243.69 W
2026/08/12 07:26:59.734, 1, P0, 161587 MiB, 0 %, 240.88 W
2026/08/12 07:26:59.734, 2, P0, 161587 MiB, 0 %, 237.13 W
2026/08/12 07:26:59.768, 3, P0, 161267 MiB, 0 %, 239.43 W
2026/08/12 07:26:59.780, 4, P0, 1 MiB, 0 %, 235.85 W
2026/08/12 07:26:59.792, 5, P0, 1 MiB, 0 %, 244.67 W
2026/08/12 07:26:59.815, 6, P0, 1 MiB, 0 %, 242.64 W
2026/08/12 07:26:59.826, 7, P0, 1 MiB, 0 %, 243.41 W
2026/08/12 07:27:00.849, 0, P0, 162469 MiB, 16 %, 244.37 W
2026/08/12 07:27:00.849, 1, P0, 162563 MiB, 0 %, 240.69 W
2026/08/12 07:27:00.849, 2, P0, 162563 MiB, 1 %, 237.02 W
2026/08/12 07:27:00.849, 3, P0, 162085 MiB, 1 %, 239.63 W
2026/08/12 07:27:00.849, 4, P0, 0 MiB, 0 %, 235.77 W
2026/08/12 07:27:00.849, 5, P0, 0 MiB, 0 %, 244.57 W
2026/08/12 07:27:00.849, 6, P0, 0 MiB, 0 %, 242.63 W
2026/08/12 07:27:00.849, 7, P0, 0 MiB, 0 %, 243.54 W
2026/08/12 07:27:01.849, 0, P0, 162507 MiB, 15 %, 284.07 W
2026/08/12 07:27:01.849, 1, P0, 162603 MiB, 80 %, 279.43 W
2026/08/12 07:27:01.849, 2, P0, 162603 MiB, 19 %, 251.27 W
2026/08/12 07:27:01.849, 3, P0, 162123 MiB, 80 %, 280.65 W
2026/08/12 07:27:01.849, 4, P0, 0 MiB, 0 %, 235.65 W
2026/08/12 07:27:01.849, 5, P0, 0 MiB, 0 %, 244.49 W
2026/08/12 07:27:01.849, 6, P0, 0 MiB, 0 %, 242.36 W
2026/08/12 07:27:01.849, 7, P0, 0 MiB, 0 %, 243.31 W
2026/08/12 07:27:02.849, 0, P0, 162507 MiB, 100 %, 249.53 W
2026/08/12 07:27:02.849, 1, P0, 162603 MiB, 0 %, 247.44 W
