timestamp, index, pstate, memory.used [MiB], utilization.gpu [%], power.draw [W]
2026/08/12 07:30:29.374, 6, P0, 4 MiB, 0 %, 243.11 W
2026/08/12 07:30:29.374, 7, P0, 4 MiB, 0 %, 243.91 W
2026/08/12 07:30:30.374, 0, P0, 4 MiB, 0 %, 243.53 W
2026/08/12 07:30:30.375, 1, P0, 4 MiB, 0 %, 240.52 W
2026/08/12 07:30:30.375, 2, P0, 4 MiB, 0 %, 237.08 W
2026/08/12 07:30:30.375, 3, P0, 4 MiB, 0 %, 239.54 W
2026/08/12 07:30:30.375, 4, P0, 4 MiB, 0 %, 236.36 W
2026/08/12 07:30:30.375, 5, P0, 4 MiB, 0 %, 245.09 W
2026/08/12 07:30:30.375, 6, P0, 4 MiB, 0 %, 243.07 W
2026/08/12 07:30:30.375, 7, P0, 4 MiB, 0 %, 243.83 W
2026/08/12 07:30:31.375, 0, P0, 4 MiB, 0 %, 243.48 W
2026/08/12 07:30:31.375, 1, P0, 4 MiB, 0 %, 240.52 W
2026/08/12 07:30:31.375, 2, P0, 4 MiB, 0 %, 237.04 W
2026/08/12 07:30:31.375, 3, P0, 4 MiB, 0 %, 239.47 W
2026/08/12 07:30:31.375, 4, P0, 4 MiB, 0 %, 236.25 W
2026/08/12 07:30:31.375, 5, P0, 4 MiB, 0 %, 245.18 W
2026/08/12 07:30:31.375, 6, P0, 4 MiB, 0 %, 243.15 W
2026/08/12 07:30:31.375, 7, P0, 4 MiB, 0 %, 243.82 W
2026/08/12 07:30:32.375, 0, P0, 26 MiB, 0 %, 243.56 W
2026/08/12 07:30:32.377, 1, P0, 26 MiB, 0 %, 240.51 W
2026/08/12 07:30:32.382, 2, P0, 631 MiB, 0 %, 237.14 W
2026/08/12 07:30:32.431, 3, P0, 28 MiB, 0 %, 239.55 W
2026/08/12 07:30:32.435, 4, P0, 26 MiB, 0 %, 236.29 W
2026/08/12 07:30:32.436, 5, P0, 26 MiB, 0 %, 245.14 W
2026/08/12 07:30:32.484, 6, P0, 10 MiB, 0 %, 243.14 W
2026/08/12 07:30:32.533, 7, P0, 26 MiB, 0 %, 243.90 W
2026/08/12 07:30:33.534, 0, P0, 29 MiB, 0 %, 243.51 W
2026/08/12 07:30:33.574, 1, P0, 29 MiB, 0 %, 240.57 W
2026/08/12 07:30:33.575, 2, P0, 631 MiB, 0 %, 237.05 W
2026/08/12 07:30:33.576, 3, P0, 631 MiB, 0 %, 239.37 W
2026/08/12 07:30:33.576, 4, P0, 29 MiB, 0 %, 236.33 W
2026/08/12 07:30:33.578, 5, P0, 29 MiB, 0 %, 245.09 W
2026/08/12 07:30:33.581, 6, P0, 29 MiB, 0 %, 243.21 W
2026/08/12 07:30:33.588, 7, P0, 29 MiB, 0 %, 243.89 W
2026/08/12 07:30:34.593, 0, P0, 631 MiB, 0 %, 243.38 W
2026/08/12 07:30:34.594, 1, P0, 727 MiB, 0 %, 240.48 W
2026/08/12 07:30:34.594, 2, P0, 631 MiB, 0 %, 236.85 W
2026/08/12 07:30:34.594, 3, P0, 727 MiB, 0 %, 239.42 W
2026/08/12 07:30:34.594, 4, P0, 727 MiB, 0 %, 236.16 W
2026/08/12 07:30:34.594, 5, P0, 727 MiB, 0 %, 245.01 W
2026/08/12 07:30:34.594, 6, P0, 727 MiB, 0 %, 243.27 W
2026/08/12 07:30:34.594, 7, P0, 727 MiB, 0 %, 243.87 W
2026/08/12 07:30:35.594, 0, P0, 823 MiB, 0 %, 243.50 W
2026/08/12 07:30:35.594, 1, P0, 823 MiB, 0 %, 240.50 W
2026/08/12 07:30:35.594, 2, P0, 823 MiB, 3 %, 236.71 W
2026/08/12 07:30:35.596, 3, P0, 823 MiB, 2 %, 239.13 W
2026/08/12 07:30:35.596, 4, P0, 823 MiB, 0 %, 236.23 W
2026/08/12 07:30:35.597, 5, P0, 823 MiB, 0 %, 244.93 W
2026/08/12 07:30:35.597, 6, P0, 823 MiB, 0 %, 243.12 W
2026/08/12 07:30:35.598, 7, P0, 823 MiB, 3 %, 243.78 W
2026/08/12 07:30:36.599, 0, P0, 823 MiB, 0 %, 243.44 W
2026/08/12 07:30:36.602, 1, P0, 823 MiB, 0 %, 240.59 W
2026/08/12 07:30:36.613, 2, P0, 823 MiB, 0 %, 236.96 W
2026/08/12 07:30:36.625, 3, P0, 823 MiB, 0 %, 239.28 W
2026/08/12 07:30:36.636, 4, P0, 823 MiB, 0 %, 236.40 W
2026/08/12 07:30:36.647, 5, P0, 823 MiB, 0 %, 244.88 W
2026/08/12 07:30:36.647, 6, P0, 823 MiB, 0 %, 243.07 W
2026/08/12 07:30:36.648, 7, P0, 823 MiB, 0 %, 243.76 W
2026/08/12 07:30:37.648, 0, P0, 2103 MiB, 3 %, 243.70 W
2026/08/12 07:30:37.648, 1, P0, 2167 MiB, 4 %, 240.52 W
2026/08/12 07:30:37.649, 2, P0, 2167 MiB, 0 %, 237.21 W
2026/08/12 07:30:37.649, 3, P0, 2167 MiB, 6 %, 239.30 W
2026/08/12 07:30:37.650, 4, P0, 2167 MiB, 1 %, 236.14 W
2026/08/12 07:30:37.650, 5, P0, 2167 MiB, 0 %, 244.87 W
2026/08/12 07:30:37.651, 6, P0, 2167 MiB, 1 %, 243.16 W
2026/08/12 07:30:37.652, 7, P0, 1847 MiB, 0 %, 243.71 W
2026/08/12 07:30:38.653, 0, P0, 2169 MiB, 0 %, 243.02 W
2026/08/12 07:30:38.653, 1, P0, 2233 MiB, 0 %, 240.22 W
2026/08/12 07:30:38.653, 2, P0, 2233 MiB, 0 %, 236.60 W
2026/08/12 07:30:38.653, 3, P0, 2233 MiB, 0 %, 239.12 W
2026/08/12 07:30:38.653, 4, P0, 2233 MiB, 0 %, 235.93 W
2026/08/12 07:30:38.653, 5, P0, 2233 MiB, 0 %, 244.73 W
2026/08/12 07:30:38.653, 6, P0, 2233 MiB, 0 %, 242.74 W
2026/08/12 07:30:38.653, 7, P0, 1913 MiB, 0 %, 243.50 W
2026/08/12 07:30:39.653, 0, P0, 2169 MiB, 0 %, 242.98 W
2026/08/12 07:30:39.653, 1, P0, 2233 MiB, 0 %, 240.07 W
2026/08/12 07:30:39.653, 2, P0, 2233 MiB, 0 %, 236.53 W
2026/08/12 07:30:39.653, 3, P0, 2233 MiB, 0 %, 239.02 W
2026/08/12 07:30:39.653, 4, P0, 2233 MiB, 0 %, 235.89 W
2026/08/12 07:30:39.653, 5, P0, 2233 MiB, 0 %, 244.65 W
2026/08/12 07:30:39.653, 6, P0, 2233 MiB, 0 %, 242.70 W
2026/08/12 07:30:39.653, 7, P0, 1913 MiB, 0 %, 243.37 W
2026/08/12 07:30:40.653, 0, P0, 6031 MiB, 8 %, 243.38 W
2026/08/12 07:30:40.653, 1, P0, 6095 MiB, 9 %, 240.60 W
2026/08/12 07:30:40.653, 2, P0, 6095 MiB, 9 %, 236.92 W
2026/08/12 07:30:40.653, 3, P0, 6095 MiB, 9 %, 239.52 W
2026/08/12 07:30:40.653, 4, P0, 6095 MiB, 0 %, 236.09 W
2026/08/12 07:30:40.653, 5, P0, 6095 MiB, 11 %, 245.10 W
2026/08/12 07:30:40.653, 6, P0, 6095 MiB, 4 %, 243.15 W
2026/08/12 07:30:40.653, 7, P0, 5775 MiB, 0 %, 243.54 W
2026/08/12 07:30:41.654, 0, P0, 6031 MiB, 9 %, 243.56 W
2026/08/12 07:30:41.654, 1, P0, 6095 MiB, 9 %, 240.71 W
2026/08/12 07:30:41.654, 2, P0, 6095 MiB, 0 %, 236.99 W
2026/08/12 07:30:41.654, 3, P0, 6095 MiB, 9 %, 239.42 W
2026/08/12 07:30:41.654, 4, P0, 6095 MiB, 0 %, 236.23 W
2026/08/12 07:30:41.654, 5, P0, 6095 MiB, 5 %, 245.36 W
2026/08/12 07:30:41.654, 6, P0, 6095 MiB, 10 %, 243.41 W
2026/08/12 07:30:41.654, 7, P0, 5775 MiB, 11 %, 244.09 W
2026/08/12 07:30:42.654, 0, P0, 6085 MiB, 0 %, 243.72 W
2026/08/12 07:30:42.654, 1, P0, 6149 MiB, 0 %, 240.83 W
2026/08/12 07:30:42.654, 2, P0, 6149 MiB, 0 %, 237.09 W
2026/08/12 07:30:42.654, 3, P0, 6149 MiB, 0 %, 239.70 W
2026/08/12 07:30:42.654, 4, P0, 6107 MiB, 0 %, 236.93 W
2026/08/12 07:30:42.654, 5, P0, 6149 MiB, 0 %, 245.32 W
2026/08/12 07:30:42.654, 6, P0, 6149 MiB, 0 %, 243.49 W
2026/08/12 07:30:42.654, 7, P0, 5829 MiB, 0 %, 244.26 W
2026/08/12 07:30:43.654, 0, P0, 158845 MiB, 0 %, 256.23 W
2026/08/12 07:30:43.654, 1, P0, 158909 MiB, 0 %, 252.92 W
2026/08/12 07:30:43.654, 2, P0, 158909 MiB, 0 %, 250.28 W
2026/08/12 07:30:43.654, 3, P0, 158909 MiB, 0 %, 250.68 W
2026/08/12 07:30:43.654, 4, P0, 158909 MiB, 0 %, 248.62 W
2026/08/12 07:30:43.654, 5, P0, 158909 MiB, 0 %, 257.96 W
2026/08/12 07:30:43.654, 6, P0, 158909 MiB, 0 %, 256.71 W
2026/08/12 07:30:43.654, 7, P0, 158589 MiB, 0 %, 255.70 W
2026/08/12 07:30:44.654, 0, P0, 158845 MiB, 0 %, 243.03 W
2026/08/12 07:30:44.660, 1, P0, 158909 MiB, 0 %, 240.18 W
2026/08/12 07:30:44.671, 2, P0, 158909 MiB, 0 %, 236.54 W
2026/08/12 07:30:44.671, 3, P0, 158909 MiB, 0 %, 239.04 W
2026/08/12 07:30:44.671, 4, P0, 158909 MiB, 0 %, 235.93 W
2026/08/12 07:30:44.671, 5, P0, 158909 MiB, 0 %, 244.67 W
2026/08/12 07:30:44.671, 6, P0, 158909 MiB, 0 %, 242.83 W
2026/08/12 07:30:44.671, 7, P0, 158589 MiB, 0 %, 243.45 W
2026/08/12 07:30:45.671, 0, P0, 158845 MiB, 0 %, 243.11 W
2026/08/12 07:30:45.675, 1, P0, 158909 MiB, 0 %, 240.32 W
2026/08/12 07:30:45.686, 2, P0, 158909 MiB, 0 %, 236.70 W
2026/08/12 07:30:45.686, 3, P0, 158909 MiB, 0 %, 239.15 W
2026/08/12 07:30:45.686, 4, P0, 158909 MiB, 0 %, 236.05 W
2026/08/12 07:30:45.686, 5, P0, 158909 MiB, 0 %, 244.82 W
2026/08/12 07:30:45.686, 6, P0, 158909 MiB, 0 %, 243.01 W
2026/08/12 07:30:45.686, 7, P0, 158589 MiB, 0 %, 243.66 W
2026/08/12 07:30:46.686, 0, P0, 159847 MiB, 0 %, 243.32 W
2026/08/12 07:30:46.687, 1, P0, 159975 MiB, 0 %, 240.39 W
2026/08/12 07:30:46.687, 2, P0, 159975 MiB, 0 %, 236.67 W
2026/08/12 07:30:46.687, 3, P0, 159975 MiB, 0 %, 239.23 W
2026/08/12 07:30:46.687, 4, P0, 159975 MiB, 0 %, 236.11 W
2026/08/12 07:30:46.687, 5, P0, 159975 MiB, 0 %, 244.78 W
2026/08/12 07:30:46.687, 6, P0, 159975 MiB, 0 %, 242.96 W
2026/08/12 07:30:46.687, 7, P0, 159335 MiB, 0 %, 243.49 W
2026/08/12 07:30:47.687, 0, P0, 159847 MiB, 0 %, 244.73 W
2026/08/12 07:30:47.687, 1, P0, 159975 MiB, 0 %, 243.01 W
2026/08/12 07:30:47.687, 2, P0, 159975 MiB, 0 %, 238.25 W
2026/08/12 07:30:47.687, 3, P0, 159975 MiB, 0 %, 242.06 W
2026/08/12 07:30:47.687, 4, P0, 159975 MiB, 0 %, 236.96 W
2026/08/12 07:30:47.687, 5, P0, 159975 MiB, 0 %, 244.67 W
2026/08/12 07:30:47.687, 6, P0, 159975 MiB, 0 %, 243.17 W
2026/08/12 07:30:47.687, 7, P0, 159335 MiB, 0 %, 244.61 W
2026/08/12 07:30:48.687, 0, P0, 159847 MiB, 0 %, 245.22 W
2026/08/12 07:30:48.687, 1, P0, 159975 MiB, 14 %, 243.98 W
2026/08/12 07:30:48.687, 2, P0, 159975 MiB, 47 %, 239.32 W
2026/08/12 07:30:48.687, 3, P0, 159975 MiB, 0 %, 241.51 W
2026/08/12 07:30:48.687, 4, P0, 159975 MiB, 0 %, 235.99 W
2026/08/12 07:30:48.687, 5, P0, 159975 MiB, 51 %, 247.95 W
2026/08/12 07:30:48.687, 6, P0, 159975 MiB, 0 %, 246.27 W
2026/08/12 07:30:48.687, 7, P0, 159335 MiB, 8 %, 244.18 W
2026/08/12 07:30:49.687, 0, P0, 159849 MiB, 26 %, 248.06 W
2026/08/12 07:30:49.689, 1, P0, 159977 MiB, 0 %, 244.74 W
2026/08/12 07:30:49.690, 2, P0, 159977 MiB, 0 %, 241.41 W
2026/08/12 07:30:49.692, 3, P0, 159977 MiB, 0 %, 243.22 W
2026/08/12 07:30:49.694, 4, P0, 159977 MiB, 0 %, 236.15 W
2026/08/12 07:30:49.694, 5, P0, 159977 MiB, 0 %, 252.01 W
2026/08/12 07:30:49.695, 6, P0, 159977 MiB, 0 %, 247.05 W
2026/08/12 07:30:49.695, 7, P0, 159337 MiB, 0 %, 244.72 W
2026/08/12 07:30:50.695, 0, P0, 159875 MiB, 0 %, 248.29 W
2026/08/12 07:30:50.696, 1, P0, 160003 MiB, 0 %, 247.23 W
2026/08/12 07:30:50.696, 2, P0, 160003 MiB, 0 %, 242.33 W
2026/08/12 07:30:50.696, 3, P0, 160003 MiB, 0 %, 245.56 W
2026/08/12 07:30:50.697, 4, P0, 160003 MiB, 0 %, 236.91 W
2026/08/12 07:30:50.698, 5, P0, 160003 MiB, 0 %, 248.87 W
2026/08/12 07:30:50.698, 6, P0, 160003 MiB, 0 %, 244.50 W
2026/08/12 07:30:50.699, 7, P0, 159363 MiB, 0 %, 250.31 W
2026/08/12 07:30:51.700, 0, P0, 159915 MiB, 77 %, 251.62 W
